Current,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
基金碼,日期,基金淨資產 (千元),A1  投資國內上市股票比例,A2  投資國內台灣存託憑證,A3  投資國內基金比例,A4  投資國內上櫃股票比例,A5  投資國內買斷債券比例,A6  投資國內RP比例,A7  國內資產證券化商品,A8  投資國內其他有價證券,A0  投資國內有價證券比例,B1  國內短期投資-短票,B2  國內短期投資-其他,B3  短期投資-一般存款,B4  短期投資-短期票券-RP,B0  國內短期投資小計,A+B 投資國內合計,C1  投資日本比例,C2  投資紐澳比例,C3  投資國外其他區域比例,C4  投資北美比例
T4221C 施羅德四新市債A$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4221D 施羅德四新市債B$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4222A 施2021新美主債A,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4222B 施2021新美主債B,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4222C 施2021新美主債A$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4222D 施2021新美主債B$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4223A 施羅德2024新主$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4223B 施羅德2024新主C,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4224A 施羅德2022新主A,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4224B 施羅德2022新主B,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4224C 施羅德2022新主A$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4224D 施羅德2022新主B$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4224E 施羅德2022新主AC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4224F 施羅德2022新主BC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4225A 施羅德2022優主A$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4225B 施羅德2022優主B$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4225C 施羅德2022優主AC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4225D 施羅德2022優主BC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4226A 施羅德2024首主A$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4226B 施羅德2024首主B$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4226C 施羅德2024首主AC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4226D 施羅德2024首主BC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4226E 施羅德2024首主AZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4226F 施羅德2024首主BZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4227A 施羅德2022勢主A$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4227B 施羅德2022勢主B$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4227C 施羅德2022勢主AC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4227D 施羅德2022勢主BC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4228A 施羅2025首選Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4228B 施羅2025首選Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4228C 施羅2025首選AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4229A 施羅2025雙盈Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4229B 施羅2025雙盈Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4229C 施羅2025雙盈AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4229D 施羅2025雙盈BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4229E 施羅2025雙盈AaZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4229F 施羅2025雙盈BdZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230A 施羅2025優質Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230B 施羅2025優質Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230C 施羅2025優質AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230D 施羅2025優質BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230E 施羅2025優質AaZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230F 施羅2025優質BdZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230G 施羅2025優質AaA,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4230H 施羅2025優質BdA,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4231A 施羅2023亞債Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4231B 施羅2023亞債Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4231C 施羅2023亞債AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4231D 施羅2023亞債BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4231E 施羅2023亞債BdZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4231F 施羅2023亞債BdA,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4232A 施羅2025新債Aa,2025/10,"1,213,308",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4232B 施羅2025新債Bd,2025/10,"673,572",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4232C 施羅2025新債Aa$,2025/10,"2,474,909",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4232D 施羅2025新債Bd$,2025/10,"509,524",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4232E 施羅2025新債AaC,2025/10,"407,645",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4232F 施羅2025新債BdC,2025/10,"77,815",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4232G 施羅2025新債AaZ,2025/10,"663,767",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4232H 施羅2025新債BdZ,2025/10,"138,802",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,41.2,0
T4234A 施羅德週多重Aa,2025/10,"248,222",0,0,0,0,0,0,0,0,0,0,0,6.16,0,6.16,6.16,1.29,0.07,7.43,35.5
T4234B 施羅德週多重Bd,2025/10,"583,550",0,0,0,0,0,0,0,0,0,0,0,6.16,0,6.16,6.16,1.29,0.07,7.43,35.5
T4234C 施羅德週多重Aa$,2025/10,"372,655",0,0,0,0,0,0,0,0,0,0,0,6.16,0,6.16,6.16,1.29,0.07,7.43,35.5
T4234D 施羅德週多重Bd$,2025/10,"403,290",0,0,0,0,0,0,0,0,0,0,0,6.16,0,6.16,6.16,1.29,0.07,7.43,35.5
T4234E 施羅德週多重BdC,2025/10,4,0,0,0,0,0,0,0,0,0,0,0,6.16,0,6.16,6.16,1.29,0.07,7.43,35.5
T4235A 施羅德週收多Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235B 施羅德週收多Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235C 施羅德週收多NAa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235D 施羅德週收多NBd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235E 施羅德週收多Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235F 施羅德週收多Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235G 施羅德週收多NAa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235H 施羅德週收多NBd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235J 施羅德週收多AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235K 施羅德週收多BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235L 施羅德週收多NAaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4235M 施羅德週收多NBdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4237A 施羅德美成多Aa,2025/10,"198,539",0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,1.5,0,0,2.44,93.42
T4237B 施羅德美成多Ca,2025/10,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,1.5,0,0,2.44,93.42
T4237C 施羅德美成多Aa$,2025/10,"48,987",0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,1.5,0,0,2.44,93.42
T4237D 施羅德美成多Ca$,2025/10,"979,242",0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,1.5,0,0,2.44,93.42
T4238A 施台美雙多Aa,2025/10,"103,542",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4238B 施台美雙多Bd,2025/10,"138,894",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4238C 施台美雙多NAa,2025/10,"51,960",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4238D 施台美雙多NBd,2025/10,"291,501",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4238E 施台美雙多Aa$,2025/10,"134,964",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4238F 施台美雙多Bd$,2025/10,"134,406",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4238G 施台美雙多NAa$,2025/10,"59,413",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4238H 施台美雙多NBd$,2025/10,"206,159",43.33,0,0,15.58,0,0,0,0,58.91,0,0,15.48,0,15.48,74.39,0,0,19.43,7.16
T4301Y 街口台灣Aa,2025/10,"341,430",71.79,0,0,23.96,0,0,0,0,95.75,0,0,5.93,0,5.93,101.68,0,0,0,0
T4302Y 街口平安貨幣Aa,2025/10,"342,396",0,0,0,0,0,33.88,0,0,33.88,65.59,0,0.5,0,66.09,99.97,0,0,0,0
T4303Y 街口中小型Aa,2025/10,"308,234",72.97,0,0,23.35,0,0,0,0,96.32,0,0,5.03,0,5.03,101.35,0,0,0,0
T4309Y 華頓全球黑鑽油源,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4314Y 街口全時精品Aa,2025/10,"209,866",0,0,0,0,0,0,0,0,0,0,0,0.96,0,0.96,0.96,9.15,0,0,78.68
T4322A 街口全高收債Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4322B 街口全高收債Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4325A 華頓新興亞太債 A,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4325B 華頓新興亞太債 B,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4332Y 街口中國機平Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4335A 街口3YRMB新債Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4335B 街口3YRMB新債Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4335C 街口3YRMB新債AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4335D 街口3YRMB新債BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4336A 街口3中離新債Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4336B 街口3中離新債Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4336C 街口3中離新債AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4336D 街口3中離新債BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4337A 街口3Y新興債Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4337B 街口3Y新興債Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4337C 街口3Y新興債AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4337D 街口3Y新興債BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4337E 街口3Y新興債Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4337F 街口3Y新興債Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338A 街口6Y新興債Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338B 街口6Y新興債Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338C 街口6Y新興債AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338D 街口6Y新興債BdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338E 街口6Y新興債Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338F 街口6Y新興債Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338G 街口6Y新興債AaZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4338H 街口6Y新興債BdZ,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4340Y 街口多重資產Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4404A 安本標準兩岸Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4404B 安本標準兩岸AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4404Y 安本標準兩岸價值,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407A 宏利360多重Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407B 宏利360多重Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407C 宏利360多重Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407D 宏利360多重Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407E 宏利360多重NAa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407F 宏利360多重NBd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407G 宏利360多重NAaA,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407H 宏利360多重NBdA,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407J 宏利360多重NAa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407K 宏利360多重NBd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407L 宏利360多重NAaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4407M 宏利360多重NBdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4408A 宏利澳洲優債Aa,2025/10,"47,097",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4408B 宏利澳洲優債Bd,2025/10,"150,184",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4408C 宏利澳洲優債AaA,2025/10,"74,669",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4408D 宏利澳洲優債BdA,2025/10,"254,105",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4408E 宏利澳洲優債Aa$,2025/10,"28,325",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4408F 宏利澳洲優債Bd$,2025/10,"115,790",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4408G 宏利澳洲優債AaC,2025/10,"205,570",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4408H 宏利澳洲優債BdC,2025/10,"78,310",0,0,0,0,0,0,0,0,0,0,0,1.53,0,1.53,1.53,0,3.6,53.19,0
T4409A 安本360動入息Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4409B 安本360動入息Ad,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4409C 安本360動入息Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4409D 安本360動入息Ad$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4409E 安本360動入息AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4409F 安本360動入息AdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410A 安本2026新亞Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410B 安本2026新亞Ad,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410C 安本2026新亞Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410D 安本2026新亞Ad$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410E 安本2026新亞AaC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410F 安本2026新亞AdC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410G 安本2026新亞AaA,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4410H 安本2026新亞AdA,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4501A 富蘭坦全股Ra,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4501Y 富蘭坦全股Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4502A 富蘭第一TISA,2025/10,201,70.14,0,0,24.77,0,3.04,0,0,97.95,0,0,1.35,0,1.35,99.3,0,0,0,0
T4502Y 富蘭克林華美第一,2025/10,"2,983,887",70.14,0,0,24.77,0,3.04,0,0,97.95,0,0,1.35,0,1.35,99.3,0,0,0,0
T4503A 富蘭全債組Aa,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4503B 富蘭全債組Bd,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4503C 富蘭全債組Aa$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4503D 富蘭全債組Bd$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4504A 富蘭新世界股Aa$,2025/10,"273,910",10.97,0,0,2.53,0,0,0,0,13.5,0,0,2.73,0,2.73,16.23,5.05,0,0,73.33
T4504B 富蘭新世界股AaC,2025/10,"155,953",10.97,0,0,2.53,0,0,0,0,13.5,0,0,2.73,0,2.73,16.23,5.05,0,0,73.33
T4504C 富蘭新世界股Na,2025/10,"6,662",10.97,0,0,2.53,0,0,0,0,13.5,0,0,2.73,0,2.73,16.23,5.05,0,0,73.33
T4504D 富蘭新世界股Na$,2025/10,982,10.97,0,0,2.53,0,0,0,0,13.5,0,0,2.73,0,2.73,16.23,5.05,0,0,73.33
T4504Y 富蘭新世界股Aa,2025/10,"1,669,676",10.97,0,0,2.53,0,0,0,0,13.5,0,0,2.73,0,2.73,16.23,5.05,0,0,73.33
T4505Y 富蘭克林華美中華,2025/10,"526,878",4.53,0,0,0.94,0,0,0,0,5.47,0,0,0.3,0,0.3,5.77,0,0,0,10.81
T4506Y 富蘭天然資源組合,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4507Y 富蘭新興市場股組,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4508A 富蘭積極回報債 A,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4508B 富蘭積極回報債 B,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4508C 富蘭積極回報債A$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4508D 富蘭積極回報債B$,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4508E 富蘭積極回報債AC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4508F 富蘭積極回報債BC,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4509A 富蘭克林中消費 C,2025/10,"161,905",6.13,0,0,2.61,0,0,0,0,8.74,0,0,2.02,0,2.02,10.76,0,0,0,6.34
T4509B 富蘭克林中消費 $,2025/10,"76,947",6.13,0,0,2.61,0,0,0,0,8.74,0,0,2.02,0,2.02,10.76,0,0,0,6.34
T4509Y 富蘭克林中國消費,2025/10,"1,225,024",6.13,0,0,2.61,0,0,0,0,8.74,0,0,2.02,0,2.02,10.76,0,0,0,6.34
T4510Y 富蘭克林高科技,2025/10,"2,492,442",87.25,0,0,7.82,0,3.34,0,0,98.41,0,0,1.62,0,1.62,100.03,0,0,0,0
T4511Y 富蘭克林華美傳產,2025/10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T4512A 富蘭全非投債Aa,2025/10,"1,140,785",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512B 富蘭全非投債Bd,2025/10,"2,071,385",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512C 富蘭全非投債Aa$,2025/10,"264,508",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512D 富蘭全非投債Bd$,2025/10,"117,580",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512E 富蘭全非投債AaA,2025/10,"10,638",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512F 富蘭全非投債BdA,2025/10,"21,211",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512G 富蘭全非投債AaC,2025/10,"126,049",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512H 富蘭全非投債BdC,2025/10,"112,531",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512J 富蘭全非投債AaZ,2025/10,"4,390",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512K 富蘭全非投債BdZ,2025/10,"10,316",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512L 富蘭全非投債Cd,2025/10,"312,815",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512M 富蘭全非投債Cd$,2025/10,"72,131",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512N 富蘭全非投債CdC,2025/10,"91,965",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512P 富蘭全非投債NCd,2025/10,"2,830,672",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512Q 富蘭全非投債NCd$,2025/10,"277,545",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512R 富蘭全非投債NCdC,2025/10,"516,422",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4512S 富蘭全非投債NCdZ,2025/10,"108,652",0,0,0,0,0,1.48,0,0,1.48,0,0,0.73,0,0.73,2.21,0,0,8.41,72.76
T4513Y 富蘭貨幣市場基金,2025/10,"28,551,631",0,0,0,0,0,14.21,0,0,14.21,16.19,0,68.76,0.72,85.67,99.88,0,0,0,0
T4514A 富蘭全投資債Aa,2025/10,"501,881",0,0,0,0,0,0,0,0,0,0,0,0.91,0,0.91,0.91,0,0,0,71.19
